pagnr,zpsex,zpage,w1_q88,w1_q107,w1_q115,w1_q116,w1_q4,w2_q4,w1_q5x1,w2_q2x1,w1_q6x1,w1_q7,w2_q3,w1_q8,w1_q12,w1_q43,w1_q44,w1_q48x1,w1_q48x2,w1_q48x3,w1_q48x4,w1_q48x5,w1_q48x6,w2_q15,w1_q49,w2_q14,w1_q50,w1_q51,w1_quiz,w2_quiz,w1_q21,w1_q22,w1_q26x1,w1_q26x2,w1_q26x3,w1_q26x4,w1_q26x5,w1_q26x6,w1_q26x7,w1_q26x8,w1_q26x9,w1_q26x10,w1_q26x11,w1_q26x12,w1_q68x1,w1_q76x2,w1_q64x1,w1_q64x2,w1_q64x3,w1_q83x1,w1_q83x6,w1_q83x2,w1_q83x7,w1_q83x3,w1_q83x8,w1_q83x4,w1_q83x9,w1_q83x5,w1_q83x10,w1_q66x1,w1_q66x2,w1_q66x3,w1_q66x4,w1_q68x1,w1_q68x2,w1_q68x3,w2_q33,w2_q34x1,w2_q34x2,w2_q34x3,w2_q34x4,w2_q34x5,w2_q34x6,w2_q34x7,w2_q34x8,w2_q35R1,w2_q35R2,w2_q35R3,w2_q35R4,w2_q35R5,w2_q35R6,w2_q35R7,w2_q35R8,w2_q35R9,w2_q35R10,w2_q35R11,w2_q35R12,w2_q35R13,w2_q35R14,w2_q35R15,w2_q35R88,w2_q35R99,w2_q36,w2_q37x1,w2_q37x2,w2_q37x3,w2_q37x4,w2_q37x5,w2_q37x6,w2_q37x7,w2_q37x8,w2_q38R1,w2_q38R2,w2_q38R3,w2_q38R4,w2_q38R5,w2_q38R6,w2_q38R7,w2_q38R8,w2_q38R9,w2_q38R10,w2_q38R88,w2_q38R99,w2_q39x1,w2_q39x2,w2_q39x3,w2_q39x4,w2_q39x5,w2_q41,w2_q42x1,w2_q42x2,w2_q42x3,w2_q42x4,w2_q43R1,w2_q43R2,w2_q43R3,w2_q43R4,w2_q43R5,w2_q43R6,w2_q43R7,w2_q43R8,w2_q43R9,w2_q43R10,w2_q43R11,w2_q43R12,w2_q43R13,w2_q43R14,w2_q43R15,w2_q43R16,w2_q43R17,w2_q43R88,w2_q43R99,w2_q44,w2_q45,w2_q46,w2_q47,w2_q48,w2_q49,a_immigration_index,strategies
4197,2,65,13,4,2,12,2,2,22000,13000,10000,2,2,6,5,2,2,3,10,0,0,6,0,2,10,4,2,,4,4,3,0,4,3,4,4,3,4,2,5,3,4,2,3,1,5,3,3,4,3,3,3,2,2,4,4,3,4,2,3,2,2,4,1,3,2,1,7,4,2,8,1,2,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,8,7,2,8,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3.5,[1 2 3]
4199,1,77,8,1,2,12,2,1,21000,13000,21000,12,12,12,6,2,2,3,6,0,0,0,0,2,5,4,12,,7,6,1,9,1,2,2,5,,5,2,2,1,4,1,2,1,4,,5,2,2,2,4,1,2,2,1,4,2,1,3,3,3,3,1,4,1,1,6,3,8,3,8,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,2,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4.5,[2]
4200,2,82,4,1,2,,3,2,10000,11000,,2,3,,5,2,2,8,10,0,0,2,4,1,10,4,2,,7,3,2,0,2,3,1,2,5,3,2,1,3,5,1,1,,5,3,5,3,2,1,1,3,3,1,2,5,5,1,3,4,4,4,,,4,1,5,9,9,8,8,1,8,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5,[]
4201,1,27,8,1,2,8,4,3,11000,10000,10000,2,2,2,5,2,3,5,8,0,0,0,1,2,7,4,2,,7,6,3,5,2,2,2,5,4,1,2,3,3,4,2,2,4,3,3,3,2,3,2,2,3,4,2,2,3,3,2,4,4,4,4,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,1,8,3,8,8,8,0,0,0,0,0,0,0,0,1,0,0,0,4,,,3,4,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,,,,4,[2 3]
4206,2,65,13,5,2,20,2,2,22000,10000,10000,2,2,2,4,2,3,5,8,5,3,4,4,2,10,4,2,,7,6,1,0,4,2,2,4,4,5,2,5,2,4,2,3,,4,3,4,2,4,4,3,2,5,1,4,2,3,3,2,4,,4,,,3,1,7,4,9,9,8,8,8,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,8,8,8,7,9,9,8,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3.5,[2 3]
4207,2,23,7,1,3,16,1,2,13000,11000,22000,12,2,2,6,2,2,3,7,5,6,1,3,2,9,4,2,,5,5,1,5,3,2,2,1,3,2,1,3,3,3,4,3,,4,3,2,2,2,1,3,3,3,3,3,4,5,1,2,1,2,3,,2,2,1,5,5,9,9,8,9,8,9,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,9,9,8,8,7,8,8,8,0,0,0,0,0,0,0,0,1,0,0,0,4,4,5,5,5,2,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,1,,2.5,[2 3]
4208,1,73,7,1,3,7,2,3,17000,11000,10000,2,2,3,7,2,2,0,9,7,4,0,5,2,8,4,2,,5,5,3,0,2,1,1,3,4,5,1,4,3,5,1,1,2,5,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,2,3,2,1,7,9,9,9,9,9,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,8,8,8,8,8,8,8,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5,[2 3]
4209,2,29,8,3,3,8,4,1,17000,10000,17000,2,2,2,7,2,2,0,9,8,4,0,7,3,8,4,2,,5,5,2,0,1,1,1,2,5,5,1,5,1,5,1,1,2,5,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,3,1,7,5,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,7,8,9,8,8,8,8,8,0,0,0,0,0,0,1,0,0,0,0,0,5,4,4,5,5,4,,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,,,,5,[1]
4210,1,63,4,2,2,16,2,2,21000,,11000,6,,2,6,2,2,3,9,0,0,3,0,2,10,4,2,,6,5,1,4,4,2,3,4,2,4,3,4,2,2,4,5,2,4,3,2,1,4,2,2,2,4,2,3,3,4,4,1,2,4,3,2,2,2,1,7,9,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,8,8,8,8,8,6,0,0,0,0,1,0,0,0,0,0,0,0,5,1,5,5,5,4,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,,,,1.5,[2]
4214,2,72,3,1,3,4,4,3,10000,,12000,2,,2,5,2,2,5,6,4,4,2,5,2,7,4,2,,1,2,3,2,,1,1,2,3,4,1,,1,3,2,2,3,4,4,4,2,2,4,3,4,4,2,3,4,3,3,4,4,,4,3,4,3,2,7,9,,,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,8,8,8,1,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,[2 5]
4215,1,23,9,1,2,,1,2,11000,13000,12000,1,2,2,6,2,3,8,8,1,1,2,1,2,10,4,,,6,4,1,8,5,1,4,5,4,1,2,3,4,3,1,3,1,4,3,1,2,4,2,4,1,1,3,2,3,1,3,1,2,2,4,1,1,3,1,7,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,1,0,5,2,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,[2 3]
4217,1,57,6,1,2,14,1,2,10000,12000,12000,2,2,2,5,2,2,0,10,1,0,0,0,2,10,4,2,,6,6,1,7,4,3,3,3,3,5,2,2,3,4,2,2,2,3,2,4,3,3,3,4,4,4,2,3,4,4,3,2,2,2,4,2,2,3,1,6,4,8,8,1,2,2,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,9,7,9,8,8,9,8,0,0,0,0,0,0,0,0,0,1,0,0,5,1,4,5,5,2,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,,,,4,[2 3]
4225,1,31,9,3,1,20,2,2,17000,13000,10000,2,12,,4,2,2,3,10,2,6,0,0,3,10,4,2,,7,6,1,7,2,3,5,5,1,5,1,,4,3,1,4,1,2,1,1,1,5,1,4,2,5,1,4,5,2,4,1,2,1,3,1,2,2,2,3,6,8,8,2,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,7,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,4,5,4,4,5,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,2,2,3.5,[]
4227,2,17,4,1,4,12,2,1,13000,13000,13000,12,8,,5,2,3,0,10,1,9,0,7,5,10,4,2,,4,4,3,7,5,4,2,2,3,1,1,5,3,3,1,3,1,3,5,5,2,5,1,5,2,5,1,4,5,5,1,1,2,1,1,1,3,3,2,4,9,7,7,8,8,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,9,8,8,7,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,2,1,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,4,[]
4229,1,63,4,1,2,8,3,3,12000,10000,10000,2,2,2,6,2,3,4,8,1,3,3,1,2,1,4,,2,2,3,1,3,3,2,2,2,4,4,,5,2,4,2,3,2,4,3,4,,2,4,3,4,4,2,4,2,2,3,3,3,3,3,2,4,3,2,6,3,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3.5,[2 1 3 5]
4230,1,70,6,5,2,,1,1,12000,13000,19000,2,2,3,6,2,2,4,9,2,1,1,0,2,1,4,,2,6,6,1,7,4,3,4,5,,2,3,5,3,3,2,3,,5,1,,2,2,2,4,3,2,3,2,2,2,2,2,2,,2,,3,2,1,8,5,8,,3,8,8,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,8,8,1,8,8,1,7,8,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3.5,[1 2 3]
4232,2,51,7,2,3,,3,3,,12000,,,12,,2,2,2,2,10,0,0,6,6,1,10,4,2,,4,4,1,4,4,2,3,5,5,4,3,5,2,2,3,2,2,2,4,4,2,2,2,2,4,4,1,3,2,3,2,2,2,2,2,2,2,2,1,7,4,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,8,8,8,8,8,8,4,0,0,0,0,0,0,0,0,0,1,0,0,5,5,4,5,5,4,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,,,,3.5,[1]
4234,2,77,10,5,2,10,2,1,12000,13000,13000,2,12,1,8,2,2,2,4,0,0,0,0,2,10,4,2,,6,6,1,4,5,4,2,5,4,1,2,2,2,1,2,4,,4,3,2,4,4,2,2,4,5,2,1,4,5,2,1,2,4,2,,1,2,1,6,5,9,9,8,9,9,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8,8,7,8,8,8,9,8,0,0,0,0,0,0,0,0,0,1,0,0,5,4,4,4,5,3,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,,,,3,[2]
4235,1,65,9,1,2,18,1,1,21000,77777,21000,6,2,12,5,2,2,2,7,5,6,4,2,8,10,4,2,,3,5,1,6,3,3,2,5,4,2,2,2,2,4,2,5,2,4,2,3,2,4,1,4,2,3,1,1,4,4,3,2,2,1,4,2,3,2,1,7,7,9,8,2,4,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,8,8,9,9,8,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,1,5,4,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,,,,2.5,[]
4236,2,53,7,1,2,16,3,3,10000,,11000,12,,2,5,2,3,7,9,3,3,8,0,2,10,4,2,,4,1,2,0,4,2,1,5,5,1,2,4,2,3,2,4,3,3,4,4,2,2,2,2,3,3,2,3,3,2,2,2,2,3,4,3,4,2,2,8,2,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,8,8,8,8,8,8,8,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,[2 5]
4239,2,28,7,5,3,16,2,3,11000,10000,11000,2,1,2,3,2,3,2,8,6,3,6,4,2,10,4,2,,5,3,3,7,4,2,4,4,2,4,2,4,2,4,2,4,1,4,4,2,2,2,4,4,2,4,2,3,2,2,2,2,3,4,3,1,3,3,3,9,9,9,9,9,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,8,8,5,1,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,[2 1]
4241,1,59,8,1,1,20,1,1,77777,10000,20000,2,2,6,5,2,1,6,8,3,2,4,4,2,10,4,2,,4,6,3,3,3,3,1,1,3,1,1,1,1,3,1,5,2,3,1,4,2,3,1,1,4,5,1,2,4,3,1,2,2,2,3,2,2,2,1,7,3,9,9,2,8,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,8,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,1,0,0,5,4,5,3,5,1,1,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,,,,3,[2 3]
4249,1,41,8,4,2,15,2,3,10000,13000,99999,2,2,2,5,2,2,5,7,4,5,3,5,2,8,4,2,,3,4,1,6,4,2,2,3,4,2,1,5,2,2,3,3,2,3,4,4,4,4,2,2,4,4,1,3,3,4,2,2,2,2,3,2,3,2,1,1,3,7,8,8,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,8,7,8,8,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,[2 3]
4252,2,75,13,4,3,,1,1,17000,17000,17000,2,8,1,6,2,3,0,6,0,6,0,0,2,10,4,,,6,6,1,5,1,2,3,1,3,1,3,5,1,1,1,5,1,3,5,5,5,1,1,5,4,2,1,5,1,5,1,1,1,4,4,1,1,2,1,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,8,1,7,8,9,7,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,[2]
4255,2,64,10,3,1,19,1,1,11000,13000,11000,,2,2,4,2,2,8,10,0,0,5,2,2,10,4,2,,6,5,1,9,5,,,1,5,2,1,,3,2,2,4,1,3,3,,1,4,2,2,3,4,1,2,5,5,1,2,1,2,3,1,2,1,1,6,4,8,8,8,8,8,8,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3,8,2,8,8,8,2,9,0,0,0,0,1,0,0,0,0,0,0,0,5,5,4,4,5,3,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,,,,3,[2 3]
4259,2,51,8,4,2,11,2,2,10000,10000,10000,2,2,2,5,2,2,6,10,1,1,4,1,2,10,4,2,,7,6,1,7,4,2,2,4,4,2,2,4,2,2,2,5,1,4,4,3,4,2,2,2,4,2,1,4,2,3,4,2,2,2,4,1,3,3,1,4,5,1,,9,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,9,8,1,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,4,4,5,5,2,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,,,,2.5,[2 3 4]
4261,1,23,8,4,2,10,2,2,10000,21000,17000,2,2,2,6,2,3,4,9,7,3,2,5,2,2,4,,2,5,6,3,5,2,2,1,1,3,2,3,1,1,2,1,4,3,2,1,4,2,2,1,2,2,1,2,2,2,2,2,4,2,1,2,3,2,2,1,3,2,2,8,8,8,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,5,4,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,3.5,[2 3 4]
4267,2,43,13,3,2,18,2,3,13000,13000,12000,6,12,2,3,2,2,3,6,0,0,6,0,2,9,4,,,6,4,1,5,5,2,2,3,4,2,2,2,1,2,4,4,2,4,3,3,3,2,3,2,3,4,2,4,3,4,2,2,3,4,4,2,3,2,1,6,1,8,8,8,8,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,8,8,8,8,8,1,7,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,[2]
4273,1,26,12,1,2,11,2,1,10000,22000,11000,2,6,2,5,2,2,0,10,0,0,0,6,6,5,4,2,,5,6,1,5,3,2,3,2,2,2,3,1,2,3,1,1,4,1,2,1,3,2,3,2,2,2,1,1,2,2,1,2,1,2,1,4,2,2,1,4,3,1,1,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,8,8,8,6,8,8,0,0,0,0,1,0,0,0,0,0,0,0,5,4,2,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5,[3 4]
4274,2,40,14,1,2,17,2,1,13000,99999,13000,2,6,2,6,2,2,7,10,0,1,4,1,6,10,4,2,,5,6,3,4,4,5,3,4,4,4,3,5,1,2,3,4,1,4,2,4,2,3,3,2,3,4,2,4,3,5,1,2,2,2,3,1,2,3,1,5,4,8,8,8,8,8,8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,8,8,8,8,8,7,8,8,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,5,5,2,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,,,,2.5,[3]
4275,2,90,14,4,1,20,1,1,21000,10000,13000,12,12,2,5,2,3,0,8,0,0,5,0,2,10,4,2,,6,4,3,5,1,3,2,5,4,4,1,5,2,3,1,3,1,3,1,3,2,3,1,2,1,3,3,2,3,5,1,4,2,3,4,1,2,2,1,7,9,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,9,8,8,9,8,7,0,0,0,0,0,0,0,0,0,1,0,0,5,4,5,5,5,3,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,,,,4,[2]
4276,1,51,7,5,2,7,1,1,10000,13000,12000,2,2,2,5,2,2,2,10,2,5,2,2,2,10,4,2,,5,6,1,5,3,3,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,2,2,3,4,2,1,4,2,2,2,2,1,2,3,4,2,1,4,3,8,8,8,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,2,1,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,3.5,[1 2 3]
4279,1,70,10,5,1,,2,1,12000,99999,11000,2,,2,6,2,2,2,10,0,1,9,,2,9,4,2,,7,5,1,4,3,4,4,4,,3,3,,4,4,2,2,2,4,2,5,4,2,2,3,3,2,3,3,3,4,2,2,2,3,4,2,3,2,1,8,6,6,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,8,8,8,4,8,7,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,4,[1 2]
4280,1,71,9,4,2,13,1,1,10000,,10000,1,,2,5,2,3,10,10,5,5,3,5,9,10,4,,,3,4,3,2,3,4,1,3,4,3,1,4,2,3,1,1,2,5,1,2,1,3,3,2,3,3,2,1,4,3,3,1,2,,2,2,3,2,1,1,7,8,8,3,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,2,5,3,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5,[]
4281,1,73,3,2,2,6,1,1,10000,20000,22000,2,2,2,5,2,2,5,10,0,,2,0,2,10,4,2,,5,4,1,5,2,1,2,3,3,4,2,2,2,5,2,2,2,5,2,5,3,4,1,1,5,5,1,5,5,5,3,3,2,4,4,2,3,3,1,7,2,7,8,8,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,[2 3]
4283,1,21,8,4,3,14,1,2,13000,99999,12000,1,12,2,7,2,2,7,10,4,8,0,0,2,10,4,2,,6,6,1,6,4,2,3,5,5,5,1,5,1,4,2,3,2,4,4,5,5,2,4,2,3,3,3,2,2,2,1,1,2,3,4,2,2,3,2,2,8,2,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,8,2,8,8,8,1,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,1,3,1,1,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3.5,[2]
4285,2,57,7,4,2,15,3,3,11000,22000,10000,2,3,2,7,2,3,4,7,6,5,2,6,3,7,4,2,,7,4,3,4,3,2,2,1,4,4,1,2,2,5,1,1,,5,3,2,2,4,2,4,3,5,1,4,2,4,2,3,3,3,4,,3,3,1,5,5,4,9,8,8,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,9,8,8,8,8,8,9,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,1,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,,,,5,[1 3]
4286,1,77,7,1,2,,1,1,21000,24000,10000,2,2,2,5,2,1,3,10,1,1,2,0,2,10,4,2,,4,5,2,0,1,1,1,3,5,5,1,5,3,4,1,4,1,3,2,1,3,3,1,3,1,5,1,1,5,5,1,2,1,4,2,1,1,2,1,7,9,8,8,8,8,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,,,,3.5,[2 3]
4287,2,42,10,3,2,16,2,2,10000,10000,10000,2,2,2,3,2,2,3,10,0,2,6,1,2,4,4,,2,5,5,1,4,1,1,1,1,2,2,2,3,1,2,2,3,2,1,2,4,1,3,2,2,2,1,2,1,2,2,1,2,2,3,4,2,2,2,2,5,8,8,8,8,8,8,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,8,8,8,8,8,8,8,0,0,0,0,1,0,0,0,0,0,0,0,5,4,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3.5,[2 3 4]
4288,2,38,4,2,3,9,2,2,10000,12000,11000,1,2,2,8,2,2,4,4,2,4,1,1,2,7,4,2,,5,5,1,8,3,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,3,2,3,4,2,2,3,3,2,2,2,3,3,3,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,1,3,5,5,2,1,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,4.5,[2 3]
4291,1,39,13,1,2,,3,3,10000,10000,10000,2,2,2,6,2,3,2,8,5,8,4,7,5,9,4,,,7,5,1,3,2,4,4,4,4,2,3,4,3,2,1,2,2,4,1,3,5,3,3,2,3,5,1,1,5,2,3,2,3,3,4,2,3,3,3,9,5,8,8,8,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,8,1,8,8,9,9,8,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,5,5,4,2,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,,,,4.5,[1]
4292,1,44,9,4,1,17,2,3,12000,,11000,2,,2,7,2,1,5,8,3,2,1,1,2,10,4,2,,7,5,1,3,5,3,2,4,,5,,5,3,2,1,2,3,3,2,3,2,2,2,3,2,2,1,2,4,4,2,3,4,1,3,3,3,2,2,2,8,2,2,2,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,7,9,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,3,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,2,2,4.5,[2]
4293,1,64,7,5,2,11,2,1,21000,99999,21000,6,1,2,5,2,3,7,6,1,2,7,1,1,0,4,,,7,5,1,6,2,4,3,4,4,3,1,,2,4,3,4,2,4,4,3,2,4,2,4,4,4,5,3,4,4,3,3,3,4,4,2,3,3,1,8,9,8,7,8,8,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,7,9,8,8,9,8,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,4,5,1,5,4,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,2,,,,2.5,[3]
4314,2,77,4,2,2,6,4,1,,,,,,,6,2,3,7,9,4,0,0,0,2,10,4,2,,3,3,3,5,3,2,3,2,3,4,3,3,3,2,2,2,4,3,5,3,2,2,2,3,3,5,1,2,3,3,1,4,4,4,4,4,4,4,2,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,8,4,8,8,8,8,0,0,0,0,0,0,0,0,1,0,0,0,4,4,5,5,5,1,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,2,4,[2 1]
